date,open,high,low,close,volume
2022-12-30 00:00:00.000000,208.10000610351562,211.30999755859375,206.7100067138672,210.89999389648438,681700.0
2022-12-29 00:00:00.000000,203.61000061035156,214.1999969482422,201.61000061035156,212.13999938964844,728400.0
2022-12-28 00:00:00.000000,204.8000030517578,206.52999877929688,200.38999938964844,201.5800018310547,1140500.0
2022-12-27 00:00:00.000000,203.22999572753906,207.1199951171875,200.16000366210938,204.58999633789062,729900.0
2022-12-23 00:00:00.000000,201.5800018310547,203.8800048828125,198.25,203.6699981689453,931500.0
2022-12-22 00:00:00.000000,202.27999877929688,203.6300048828125,196.8800048828125,203.49000549316406,728800.0
2022-12-21 00:00:00.000000,201.0399932861328,204.38999938964844,200.16000366210938,204.27999877929688,819000.0
2022-12-20 00:00:00.000000,196.3000030517578,203.63999938964844,195.86000061035156,200.75,903400.0
2022-12-19 00:00:00.000000,197.89999389648438,202.80999755859375,197.80999755859375,198.75999450683594,1176600.0
2022-12-16 00:00:00.000000,198.25,200.0,193.0,198.2100067138672,2033800.0
2022-12-15 00:00:00.000000,191.74000549316406,216.0399932861328,186.74000549316406,201.97000122070312,2746600.0
2022-12-14 00:00:00.000000,197.32000732421875,202.0,193.52000427246094,195.80999755859375,694100.0
2022-12-13 00:00:00.000000,205.80999755859375,207.49000549316406,195.88999938964844,198.5800018310547,1031100.0
2022-12-12 00:00:00.000000,190.9499969482422,196.44000244140625,188.39999389648438,195.00999450683594,1106900.0
2022-12-09 00:00:00.000000,190.52000427246094,193.5399932861328,188.47999572753906,188.80999755859375,603600.0
2022-12-08 00:00:00.000000,188.52999877929688,192.02000427246094,186.0500030517578,190.4600067138672,663500.0
2022-12-07 00:00:00.000000,185.6699981689453,189.08999633789062,184.66000366210938,187.3300018310547,564200.0
2022-12-06 00:00:00.000000,186.75999450683594,187.22999572753906,183.25999450683594,186.0399932861328,708600.0
2022-12-05 00:00:00.000000,195.0,195.83999633789062,187.5399932861328,187.91000366210938,932600.0
2022-12-02 00:00:00.000000,197.02999877929688,200.0,195.92999267578125,198.41000366210938,566800.0
2022-12-01 00:00:00.000000,197.58999633789062,202.24000549316406,195.6999969482422,201.77000427246094,848600.0
2022-11-30 00:00:00.000000,192.38999938964844,196.74000549316406,184.69000244140625,196.66000366210938,1693900.0
2022-11-29 00:00:00.000000,188.86000061035156,194.0500030517578,187.36000061035156,191.8300018310547,583600.0
2022-11-28 00:00:00.000000,194.69000244140625,197.86000061035156,189.07000732421875,189.77999877929688,772700.0
2022-11-25 00:00:00.000000,194.82000732421875,196.27999877929688,190.99000549316406,194.6699981689453,387800.0
2022-11-23 00:00:00.000000,192.3300018310547,199.1699981689453,191.0399932861328,196.27999877929688,455900.0
2022-11-22 00:00:00.000000,192.89999389648438,192.89999389648438,188.00999450683594,191.38999938964844,757100.0
2022-11-21 00:00:00.000000,190.3800048828125,194.25,189.0,191.6300048828125,737500.0
2022-11-18 00:00:00.000000,200.0,201.14999389648438,191.74000549316406,193.55999755859375,606000.0
2022-11-17 00:00:00.000000,195.5800018310547,196.6300048828125,191.7100067138672,194.9600067138672,1243700.0
2022-11-16 00:00:00.000000,212.83999633789062,212.89999389648438,200.17999267578125,201.38999938964844,732000.0
2022-11-15 00:00:00.000000,215.5500030517578,220.3000030517578,211.8699951171875,212.9199981689453,816400.0
2022-11-14 00:00:00.000000,214.74000549316406,214.99000549316406,210.05999755859375,210.3300018310547,1330000.0
2022-11-11 00:00:00.000000,197.8000030517578,221.6199951171875,195.9499969482422,218.97999572753906,1909800.0
2022-11-10 00:00:00.000000,186.9600067138672,196.7100067138672,186.5,196.47999572753906,1605100.0
2022-11-09 00:00:00.000000,179.72000122070312,179.72000122070312,174.1300048828125,174.5800018310547,1202400.0
2022-11-08 00:00:00.000000,181.39999389648438,185.47999572753906,175.33999633789062,180.39999389648438,1412900.0
2022-11-07 00:00:00.000000,182.8000030517578,184.35000610351562,178.92999267578125,181.3699951171875,911000.0
2022-11-04 00:00:00.000000,182.5399932861328,182.61000061035156,175.92999267578125,180.92999267578125,844500.0
2022-11-03 00:00:00.000000,176.38999938964844,177.33999633789062,172.0500030517578,175.8300018310547,1276900.0
2022-11-02 00:00:00.000000,192.44000244140625,193.27000427246094,178.91000366210938,179.0800018310547,1347500.0
2022-11-01 00:00:00.000000,197.5500030517578,202.4199981689453,192.52999877929688,193.05999755859375,2003400.0
2022-10-31 00:00:00.000000,190.0,201.55999755859375,190.0,194.3000030517578,1990100.0
2022-10-28 00:00:00.000000,180.22999572753906,190.4499969482422,179.25,188.6199951171875,1865500.0
2022-10-27 00:00:00.000000,188.88999938964844,188.88999938964844,176.0,181.52999877929688,4187900.0
2022-10-26 00:00:00.000000,219.1699981689453,229.55999755859375,217.97999572753906,221.63999938964844,1296000.0
2022-10-25 00:00:00.000000,212.38999938964844,221.72000122070312,212.38999938964844,217.97999572753906,1402200.0
2022-10-24 00:00:00.000000,207.97000122070312,211.50999450683594,204.8699951171875,211.38999938964844,852000.0
2022-10-21 00:00:00.000000,196.5800018310547,208.4499969482422,192.6300048828125,207.6699981689453,1183000.0
2022-10-20 00:00:00.000000,204.00999450683594,208.05999755859375,197.77999877929688,198.27999877929688,1076900.0
2022-10-19 00:00:00.000000,207.1699981689453,210.07000732421875,203.57000732421875,204.97999572753906,530000.0
2022-10-18 00:00:00.000000,219.47000122070312,222.3699951171875,207.99000549316406,210.0,765300.0
2022-10-17 00:00:00.000000,205.61000061035156,213.49000549316406,203.25999450683594,211.44000244140625,725400.0
2022-10-14 00:00:00.000000,216.7899932861328,217.72999572753906,201.08999633789062,201.6300048828125,718600.0
2022-10-13 00:00:00.000000,200.02000427246094,214.3699951171875,197.8699951171875,212.30999755859375,872900.0
2022-10-12 00:00:00.000000,207.97999572753906,209.5800018310547,203.2100067138672,208.0500030517578,719800.0
2022-10-11 00:00:00.000000,206.77000427246094,213.10000610351562,202.00999450683594,208.4499969482422,740400.0
2022-10-10 00:00:00.000000,213.1699981689453,213.7899932861328,205.0,207.3800048828125,692500.0
2022-10-07 00:00:00.000000,217.4600067138672,220.08999633789062,210.38999938964844,211.5800018310547,779500.0
2022-10-06 00:00:00.000000,229.16000366210938,233.63999938964844,222.0500030517578,222.36000061035156,580200.0
2022-10-05 00:00:00.000000,225.80999755859375,230.4499969482422,221.4499969482422,228.80999755859375,587800.0
2022-10-04 00:00:00.000000,221.6699981689453,230.27000427246094,220.8300018310547,229.91000366210938,1217100.0
